Prueba 1
2.0 0.0 27.3
2.0 1.0 27.3
2.0 1.0 27.3
2.0 0.0 27.3
2.0 1.0 30.1
2.0 0.0 30.1
2.0 1.0 30.1
2.0 0.0 30.1
2.0 1.0 30.1
2.0 0.0 30.1
2.0 1.0 30.1
2.0 0.0 30.1
2.0 0.0 30.1
2.0 0.0 30.1
2.0 0.0 30.1
2.0 1.0 30.1
2.0 0.0 30.1
2.0 0.0 28.7
2.0 0.0 28.7
2.0 0.0 28.7
2.0 0.0 28.7
2.0 0.0 28.7
2.0 0.0 28.7
2.0 0.0 28.7
2.0 0.0 28.7
2.0 0.0 28.7
2.0 0.0 28.7
3.0 0.0 28.7
2.0 1.0 28.7
2.0 1.0 28.7
2.0 0.0 0.0
3.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
2.0 1.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
3.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 30.6
Numero de Fallas:0
Prueba 7
T1 T2 %Carga
2.0 0.0 56.6
2.0 1.0 56.6
4.0 0.0 56.6
2.0 1.0 56.6
3.0 0.0 56.6
3.0 0.0 56.6
170.0 17.0 56.6
3.0 0.0 56.6
2.0 0.0 56.6
2.0 1.0 56.6
2.0 0.0 56.6
2.0 1.0 56.6
2.0 0.0 56.6
170.0 17.0 56.6
2.0 1.0 56.6
2.0 0.0 56.6
2.0 1.0 56.6
2.0 0.0 56.6
2.0 1.0 56.6
2.0 1.0 56.6
3.0 1.0 56.6
2.0 0.0 56.6
2.0 1.0 56.6
2.0 1.0 56.6
3.0 0.0 56.6
2.0 0.0 56.6
2.0 1.0 56.6
2.0 0.0 56.6
2.0 1.0 56.6
2.0 1.0 56.6
2.0 0.0 56.6
2.0 0.0 56.6
2.0 0.0 56.6
2.0 1.0 56.6
2.0 1.0 56.6
2.0 1.0 56.6
2.0 0.0 56.6
2.0 0.0 56.6
2.0 1.0 56.6
2.0 0.0 65.8
2.0 1.0 65.8
2.0 0.0 65.8
2.0 0.0 65.8
2.0 0.0 65.8
2.0 0.0 65.8
2.0 0.0 65.8
2.0 0.0 65.8
2.0 0.0 65.8
2.0 0.0 65.8
2.0 0.0 65.8
2.0 0.0 65.8
2.0 0.0 65.8
2.0 0.0 65.8
2.0 0.0 65.8
3.0 0.0 65.8
2.0 1.0 38.8
2.0 0.0 38.8
2.0 1.0 38.8
2.0 0.0 38.8
2.0 0.0 38.8
1.0 1.0 38.8
2.0 1.0 38.8
2.0 1.0 38.8
2.0 0.0 38.8
2.0 1.0 38.8
2.0 0.0 38.8
2.0 0.0 38.8
3.0 0.0 38.8
2.0 0.0 35.1
2.0 0.0 35.1
1.0 1.0 35.1
2.0 0.0 35.1
2.0 0.0 35.1
2.0 0.0 35.1
2.0 0.0 35.1
2.0 0.0 35.1
2.0 1.0 35.1
2.0 0.0 35.1
1.0 1.0 35.1
1.0 1.0 35.1
2.0 1.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
1.0 1.0 100.0
2.0 0.0 100.0
3.0 0.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 0.0 28.9
2.0 0.0 28.9
2.0 0.0 28.9
1.0 1.0 28.9
2.0 0.0 28.9
2.0 0.0 28.9
2.0 1.0 28.9
2.0 0.0 28.9
2.0 0.0 28.9
2.0 0.0 28.9
2.0 0.0 28.9
2.0 0.0 28.9
2.0 0.0 28.9
2.0 0.0 32.5
2.0 0.0 32.5
2.0 0.0 32.5
2.0 0.0 32.5
2.0 0.0 32.5
2.0 0.0 32.5
1.0 1.0 32.5
2.0 0.0 32.5
2.0 0.0 32.5
2.0 1.0 32.5
2.0 0.0 32.5
2.0 0.0 32.5
2.0 0.0 32.5
2.0 1.0 32.5
2.0 1.0 34.0
3.0 0.0 34.0
2.0 0.0 34.0
2.0 0.0 34.0
3.0 0.0 34.0
2.0 1.0 34.0
3.0 0.0 34.0
2.0 0.0 34.0
2.0 1.0 34.0
2.0 1.0 34.0
2.0 1.0 34.0
2.0 0.0 34.0
2.0 0.0 34.0
1.0 1.0 34.0
1.0 1.0 100.0
2.0 0.0 100.0
2.0 1.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 1.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 1.0 100.0
2.0 0.0 35.8
3.0 0.0 35.8
3.0 0.0 35.8
2.0 0.0 35.8
2.0 1.0 35.8
3.0 0.0 35.8
2.0 0.0 35.8
2.0 0.0 35.8
3.0 0.0 35.8
3.0 0.0 35.8
3.0 0.0 35.8
1.0 1.0 35.8
2.0 0.0 32.4
3.0 0.0 32.4
2.0 0.0 32.4
2.0 0.0 32.4
1.0 1.0 32.4
3.0 0.0 32.4
2.0 0.0 32.4
2.0 0.0 32.4
2.0 0.0 32.4
2.0 0.0 32.4
2.0 0.0 32.4
2.0 1.0 32.4
3.0 0.0 32.4
2.0 0.0 32.4
2.0 0.0 35.1
2.0 0.0 35.1
2.0 0.0 35.1
2.0 0.0 35.1
2.0 0.0 35.1
2.0 0.0 35.1
2.0 0.0 35.1
2.0 0.0 35.1
2.0 0.0 35.1
2.0 0.0 35.1
2.0 0.0 35.1
2.0 0.0 35.1
2.0 0.0 35.1
2.0 0.0 32.6
2.0 0.0 32.6
2.0 0.0 32.6
2.0 0.0 32.6
2.0 0.0 32.6
2.0 0.0 32.6
2.0 0.0 32.6
2.0 0.0 32.6
2.0 0.0 32.6
2.0 0.0 32.6
2.0 0.0 32.6
2.0 0.0 32.6
Numero de Fallas:0
Prueba 8
T1 T2 %Carga
0.0 0.0 0.0
0.0 0.0 0.0
187.0 16.0 0.0
15.0 0.0 0.0
16.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
15.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 15.0 0.0
0.0 15.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
187.0 16.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
16.0 0.0 0.0
0.0 0.0 0.0
15.0 0.0 0.0
0.0 0.0 0.0
16.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 32.8
0.0 0.0 32.8
0.0 0.0 32.8
0.0 0.0 32.8
0.0 0.0 32.8
16.0 0.0 32.8
0.0 0.0 32.8
16.0 0.0 32.8
0.0 0.0 32.8
0.0 0.0 32.8
0.0 0.0 32.8
0.0 0.0 24.9
0.0 0.0 24.9
16.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 16.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 26.1
0.0 0.0 26.1
0.0 1.0 26.1
0.0 0.0 26.1
0.0 0.0 26.1
0.0 0.0 26.1
0.0 0.0 26.1
0.0 16.0 26.1
0.0 0.0 26.1
0.0 0.0 26.1
0.0 0.0 26.1
0.0 0.0 33.2
0.0 0.0 33.2
0.0 0.0 33.2
0.0 0.0 33.2
0.0 0.0 33.2
0.0 0.0 33.2
0.0 0.0 33.2
0.0 0.0 33.2
0.0 0.0 33.2
0.0 0.0 33.2
0.0 0.0 33.2
0.0 0.0 26.4
0.0 0.0 26.4
0.0 0.0 26.4
0.0 0.0 26.4
0.0 0.0 26.4
0.0 0.0 26.4
0.0 0.0 26.4
0.0 0.0 26.4
0.0 0.0 26.4
0.0 0.0 26.4
0.0 0.0 26.4
0.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 27.2
16.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 19.3
0.0 0.0 19.3
0.0 0.0 19.3
0.0 0.0 19.3
16.0 0.0 19.3
0.0 0.0 19.3
16.0 0.0 19.3
0.0 0.0 19.3
0.0 0.0 19.3
16.0 0.0 19.3
0.0 0.0 19.3
0.0 0.0 19.3
0.0 0.0 23.8
0.0 0.0 23.8
0.0 0.0 23.8
0.0 0.0 23.8
0.0 0.0 23.8
0.0 0.0 23.8
0.0 0.0 23.8
0.0 0.0 23.8
15.0 0.0 23.8
16.0 0.0 23.8
0.0 0.0 23.8
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
1.0 1.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 23.7
0.0 0.0 23.7
0.0 0.0 23.7
0.0 0.0 23.7
15.0 0.0 23.7
0.0 0.0 23.7
0.0 0.0 23.7
0.0 0.0 23.7
0.0 0.0 23.7
0.0 0.0 23.7
0.0 0.0 23.8
0.0 0.0 23.8
0.0 0.0 23.8
0.0 0.0 23.8
0.0 0.0 23.8
16.0 0.0 23.8
0.0 0.0 23.8
16.0 0.0 23.8
0.0 0.0 23.8
16.0 0.0 23.8
0.0 0.0 23.8
16.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 12.4
15.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 16.0 12.4
0.0 0.0 29.6
0.0 0.0 29.6
0.0 0.0 29.6
0.0 0.0 29.6
0.0 0.0 29.6
0.0 0.0 29.6
0.0 0.0 29.6
0.0 0.0 29.6
0.0 0.0 29.6
0.0 0.0 29.6
0.0 0.0 29.6
0.0 0.0 29.6
16.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
16.0 0.0 24.9
Numero de Fallas:1
Prueba 9
T1 T2 %Carga
0.0 0.0 0.0
0.0 0.0 0.0
16.0 0.0 0.0
0.0 0.0 0.0
566.0 31.0 0.0
0.0 0.0 0.0
16.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
566.0 31.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
15.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
16.0 0.0 56.2
0.0 0.0 43.7
3.0 1.0 50.0
0.0 0.0 44.9
0.0 0.0 44.9
0.0 0.0 29.1
15.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
16.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
16.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
16.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 15.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 32.4
1.0 0.0 32.4
0.0 0.0 32.4
0.0 0.0 32.4
0.0 0.0 32.4
0.0 0.0 32.4
0.0 0.0 32.4
0.0 15.0 32.4
0.0 0.0 32.4
0.0 0.0 18.7
0.0 0.0 18.7
0.0 0.0 18.7
0.0 0.0 18.7
0.0 0.0 18.7
0.0 0.0 18.7
0.0 0.0 18.7
0.0 0.0 18.7
0.0 0.0 18.7
16.0 0.0 18.7
0.0 0.0 18.7
0.0 0.0 18.7
0.0 0.0 18.7
0.0 0.0 0.0
15.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
15.0 16.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
16.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
15.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
16.0 0.0 28.2
0.0 0.0 28.2
15.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
16.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 23.3
0.0 0.0 23.3
0.0 0.0 23.3
0.0 0.0 23.3
0.0 0.0 23.3
0.0 0.0 23.3
0.0 0.0 23.3
0.0 0.0 23.3
0.0 0.0 23.3
0.0 0.0 23.3
0.0 0.0 23.3
0.0 0.0 20.4
0.0 0.0 20.4
0.0 0.0 20.4
0.0 0.0 20.4
0.0 0.0 20.4
0.0 0.0 20.4
0.0 0.0 20.4
0.0 0.0 20.4
0.0 0.0 20.4
0.0 0.0 20.4
0.0 0.0 20.4
31.0 0.0 28.4
0.0 0.0 28.4
0.0 0.0 28.4
0.0 0.0 28.4
0.0 0.0 28.4
0.0 0.0 28.4
0.0 0.0 28.4
0.0 0.0 28.4
0.0 0.0 28.4
0.0 0.0 28.4
0.0 0.0 28.4
0.0 0.0 28.4
0.0 0.0 22.2
0.0 0.0 22.2
0.0 0.0 22.2
15.0 0.0 22.2
0.0 0.0 22.2
0.0 0.0 22.2
16.0 0.0 22.2
0.0 0.0 22.2
0.0 0.0 22.2
0.0 0.0 22.2
1.0 0.0 22.2
0.0 0.0 26.7
0.0 0.0 26.7
0.0 0.0 26.7
0.0 0.0 26.7
0.0 0.0 26.7
16.0 0.0 26.7
15.0 0.0 26.7
0.0 0.0 26.7
0.0 0.0 26.7
0.0 0.0 26.7
0.0 0.0 26.7
0.0 0.0 23.2
0.0 0.0 23.2
0.0 0.0 23.2
16.0 0.0 23.2
0.0 0.0 23.2
16.0 0.0 23.2
0.0 0.0 23.2
0.0 0.0 23.2
0.0 0.0 23.2
0.0 0.0 23.2
0.0 0.0 23.2
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 15.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 28.3
0.0 0.0 28.3
0.0 0.0 28.3
16.0 0.0 28.3
0.0 0.0 28.3
0.0 0.0 28.3
0.0 0.0 28.3
0.0 0.0 28.3
0.0 0.0 28.3
15.0 0.0 28.3
0.0 0.0 28.3
0.0 0.0 25.2
0.0 0.0 25.2
0.0 15.0 25.2
Numero de Fallas:1
Prueba 10
T1 T2 %Carga
0.0 0.0 37.4
15.0 0.0 37.4
16.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
16.0 0.0 37.4
16.0 0.0 37.4
15.0 0.0 37.4
0.0 0.0 37.4
172.0 15.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
172.0 15.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
0.0 16.0 37.4
0.0 0.0 40.6
0.0 0.0 62.5
0.0 0.0 62.5
0.0 0.0 62.5
0.0 0.0 62.5
0.0 0.0 62.5
0.0 0.0 62.5
15.0 0.0 62.5
0.0 0.0 62.5
0.0 0.0 62.5
0.0 0.0 62.5
0.0 0.0 62.5
0.0 0.0 62.5
0.0 0.0 62.5
0.0 0.0 62.5
0.0 0.0 62.5
0.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
15.0 0.0 33.3
0.0 0.0 23.9
0.0 0.0 23.9
0.0 0.0 23.9
0.0 0.0 23.9
2.0 1.0 23.9
0.0 0.0 23.9
0.0 0.0 23.9
15.0 0.0 23.9
0.0 0.0 23.9
16.0 0.0 23.9
0.0 0.0 23.9
0.0 0.0 28.4
0.0 0.0 28.4
0.0 0.0 28.4
0.0 0.0 28.4
0.0 0.0 28.4
0.0 0.0 28.4
16.0 0.0 28.4
0.0 0.0 28.4
0.0 0.0 28.4
0.0 0.0 28.4
0.0 0.0 28.4
2.0 0.0 13.9
2.0 0.0 13.9
3.0 0.0 13.9
2.0 0.0 13.9
15.0 0.0 13.9
0.0 0.0 13.9
0.0 0.0 13.9
0.0 0.0 13.9
0.0 0.0 13.9
0.0 0.0 13.9
0.0 0.0 13.9
0.0 0.0 13.9
0.0 0.0 13.9
0.0 0.0 28.8
0.0 0.0 28.8
0.0 0.0 28.8
0.0 0.0 28.8
0.0 0.0 28.8
0.0 0.0 28.8
0.0 0.0 28.8
0.0 0.0 28.8
1.0 0.0 28.8
0.0 0.0 28.8
0.0 0.0 28.8
16.0 0.0 33.6
0.0 0.0 33.6
0.0 0.0 33.6
15.0 0.0 33.6
15.0 0.0 33.6
16.0 0.0 33.6
0.0 0.0 33.6
15.0 0.0 33.6
0.0 0.0 33.6
0.0 0.0 33.6
0.0 0.0 33.6
0.0 0.0 21.8
0.0 0.0 21.8
0.0 0.0 21.8
0.0 0.0 21.8
0.0 0.0 21.8
0.0 0.0 21.8
0.0 0.0 21.8
1.0 0.0 21.8
0.0 0.0 21.8
0.0 0.0 21.8
0.0 0.0 21.8
3.0 0.0 21.8
2.0 0.0 21.8
0.0 0.0 25.2
15.0 0.0 25.2
0.0 0.0 25.2
0.0 0.0 25.2
0.0 0.0 25.2
0.0 0.0 25.2
0.0 0.0 25.2
0.0 0.0 25.2
0.0 0.0 25.2
0.0 0.0 25.2
15.0 0.0 25.2
0.0 0.0 25.2
0.0 0.0 25.7
15.0 0.0 25.7
0.0 0.0 25.7
0.0 0.0 25.7
0.0 0.0 25.7
16.0 0.0 25.7
0.0 0.0 25.7
0.0 0.0 25.7
0.0 0.0 25.7
0.0 0.0 25.7
0.0 16.0 25.7
0.0 0.0 25.7
16.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
15.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 17.5
0.0 0.0 17.5
0.0 0.0 17.5
16.0 0.0 17.5
0.0 0.0 17.5
0.0 0.0 17.5
0.0 0.0 17.5
0.0 0.0 17.5
0.0 0.0 17.5
0.0 0.0 17.5
0.0 0.0 17.5
0.0 0.0 24.9
16.0 0.0 24.9
16.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
2.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 25.7
0.0 0.0 25.7
0.0 0.0 25.7
0.0 0.0 25.7
0.0 0.0 25.7
0.0 0.0 25.7
0.0 0.0 25.7
16.0 0.0 25.7
0.0 0.0 25.7
Numero de Fallas:0
